word,antonym,tier
droplet,lift,3
dropout,anglican,3
dropsy,deflation,3
drought,presence,3
drove,parasite,3
drown,uncork,3
drowned,aground,3
drowse,wake,3
drowsiness,brightness,3
drowsy,light,3
drub,unbelt,3
drudge,miss,3
drudgery,unemployment,3
drug,bring-to,3
drugged,awake,3
drum,rise,3
drumbeat,legato,3
drumhead,barren,3
drumming,unbelt,3
drunk,nonalcoholic,3
drunkard,nonalcoholic,3
drunken,empty,3
druthers,consanguinity,3
dryasdust,fertile,3
dual,right-handed,3
dualism,unambiguity,3
dualistic,single,3
dub,elegant,3
dubious,gnostic,3
ducal,harsh,3
duce,insulator,3
duchy,adversary,3
duck,confront,3
duckling,hate,3
ducky,good,3
duct,enter,3
ductile,unadaptable,3
dud,success,3
dude,woman,3
duds,undress,3
duel,unbox,3
duelist,smooth,3
duenna,insulator,3
dues,discharge,3
duet,competition,3
duff,good,3
duffel,disarmament,3
duffer,elegant,3
dugout,uncover,3
duke,lady,3
dukedom,adversary,3
dulcet,disagreeable,3
dulcify,stormy,3
dullard,unblock,3
duly,inappropriately,3
dumbbell,unblock,3
dumbfound,amplify,3
dumbfounded,unawed,3
dumbness,brightness,3
dumbstruck,unawed,3
dummy,unaffected,3
dump,keep,3
dumps,elation,3
dumpy,thin,3
dun,blond,3
dunce,unblock,3
dune,up,3
dungeon,lose,3
dunking,emersion,3
dunning,undemanding,3
duo,uncouple,3
duodenal,oral,3
duologue,miss,3
dupable,difficult,3
dupe,unitary,3
duplex,right-handed,3
duplicate,unalike,3
duplicated,single,3
duplication,unambiguity,3
duplicity,unambiguity,3
durability,changeableness,3
durables,software,3
duration,rejuvenate,3
duress,discharge,3
dusky,unambiguous,3
dust,lineal,3
dusty,hydrous,3
duteous,passive,3
dutiful,unchristian,3
duty,depreciation,3
dwarf,multiply,3
dwarfed,gluttonous,3
dwell,discontinue,3
dweller,outpatient,3
dwelling,away,3
dwindle,stormy,3
dwindling,stormy,3
dyad,uncouple,3
dybbuk,disappearance,3
dye,black-and-white,3
dyed-in-the-wool,relative,3
dyke,king,3
dynamics,inactivity,3
dynamism,come,3
dynamite,build,3
dynast,queen,3
dysentery,hypersomnia,3
dyspepsia,hypersomnia,3
dyspeptic,sweet,3
dysphasia,coherence,3
each,no,3
eagerness,rejection,3
eagle,unbar,3
ear,inattention,3
earl,lady,3
earlier,subsequent,3
earmark,uncharacteristic,3
earnest,conviction,3
earnestly,passively,3
earnestness,keep,3
earnings,subtraction,3
earring,unbelt,3
earshot,deaf,3
earthborn,individual,3
earthbound,fertile,3
earthenware,software,3
earthiness,softness,3
earthling,nonbeing,3
earthquake,unfit,3
earthshaking,little,3
earthwork,unbar,3
earthy,fine,3
easel,figure,3
easement,forfeit,3
easily,incautiously,3
easing,augmentation,3
easygoing,forward,3
eat,emit,3
eating,abstemious,3
eaves,surface,3
eavesdrop,miss,3
ebony,white,3
ebullient,passive,3
ebullition,calmness,3
ecclesiastic,layman,3
ecclesiastical,matriarchal,3
echelon,disorder,3
echo,disagree,3
echoing,nonechoic,3
eclampsia,defend,3
eclat,complain,3
eclectic,biological,3
eclipse,white,3
ecliptic,unbelt,3
economic,careless,3
economical,careless,3
economically,carelessly,3
economizing,careless,3
economy,carelessness,3
ecosphere,drop,3
ecru,blond,3
ecstasy,keep,3
ecstatic,present,3
ectoplasmic,corporeal,3
ecumenical,narrow-minded,3
ecumenism,subtraction,3
eddy,calmness,3
edema,subtraction,3
eden,hell,3
edge,alkalinity,3
edgy,calm,3
edict,refrain,3
edification,unenlightening,3
edifice,demolish,3
edify,recede,3
edit,disarrange,3
edition,recall,3
editorial,synthesis,3
editorialize,erase,3
educable,dull,3
educate,recede,3
education,incivility,3
educational,uncommunicative,3
educator,slave,3
educe,loss,3
edulcorate,unbolt,3
eerie,exoteric,3
eeriness,fearlessness,3
efface,record,3
effects,unstuff,3
effectual,unable,3
effectuate,refrain,3
effeminate,unbreakable,3
effeminize,vitalize,3
effervesce,freeze,3
effervescence,calmness,3
effete,fertile,3
effigy,single,3
effluent,charge,3
effluvium,nonvolatile,3
effort,refrain,3
effortlessly,maladroitly,3
effrontery,timidity,3
effuse,scarce,3
effusive,scarce,3
egest,charge,3
egg,black,3
eggshell,rugged,3
ego,altruism,3
egocentric,altruistic,3
egotism,humility,3
egotistic,unacquisitive,3
egotistical,unacquisitive,3
egregious,relative,3
eiderdown,discomfort,3
eidolon,disappearance,3
eight,unstring,3
either,nobody,3
ejaculate,unbolt,3
ejaculation,charge,3
ejaculatory,cold,3
eject,concrete,3
ejection,treasure,3
el,unlimited,3
elaborate,unaffected,3
elaborateness,inelegance,3
elaboration,recede,3
elan,inactivity,3
elapse,recede,3
elapsed,alive,3
elbow,antapex,3
elbowroom,work,3
elder,rejuvenate,3
elderly,basic,3
elect,refuse,3
elected,native,3
election,indecision,3
electric,uncharged,3
electrical,uncharged,3
electricity,dark,3
electrified,uncharged,3
electrify,calm,3
electrifying,slow,3
electrolyze,associate,3
electromagnetism,impermeability,3
electronics,wired,3
eleemosynary,egoistic,3
elegiac,lyric,3
elegize,celebrate,3
elegy,dramatic,3
element,effect,3
elemental,allochthonous,3
elementary,luxurious,3
elements,parasite,3
elephant,bull,3
elephantine,graceful,3
elevated,unaffected,3
elevation,subtraction,3
eleven,unstring,3
elfdom,worldliness,3
elfin,much,3
elfish,wise,3
elicit,take-away,3
elide,concrete,3
eliminate,keep,3
elimination,treasure,3
elision,concrete,3
elite,worst,3
elixir,right,3
ell,subtraction,3
ellipse,straight-line,3
ellipsis,concrete,3
ellipsoid,unknot,3
elliptic,unabridged,3
elliptical,unabridged,3
elocution,nonspeaking,3
elongate,discontinue,3
elongated,unextended,3
elope,unbolt,3
elopement,unbolt,3
eloquence,meaninglessness,3
eloquent,inarticulate,3
else,below,3
elsewhere,present,3
elucidate,obfuscate,3
elucidation,unenlightenment,3
elucidative,uncritical,3
elude,cowardly,3
elusion,intervention,3
elusive,palpable,3
elysian,cursed,3
emaciate,abstain,3
emaciated,hypertrophied,3
emanate,sit-down,3
emanation,charge,3
emancipate,charge,3
emancipated,opaque,3
emasculate,vitalize,3
emasculated,sexual,3
embalm,hydrate,3
embankment,unbar,3
embargo,unbar,3
embarrass,emit,3
embarrassed,unagitated,3
embarrassing,graceful,3
embassy,neglect,3
embattle,disarm,3
embed,abolish,3
embellish,uglify,3
embellished,unadorned,3
embellishment,black-and-white,3
embezzle,concrete,3
embitter,reconcile,3
embittered,alkaline,3
emblazon,uglify,3
emblem,unbutton,3
embodied,disincarnate,3
embodiment,subtraction,3
embody,emit,3
embolden,inanimate,3
embolism,unbar,3
embossed,timid,3
embossment,timidity,3
embracing,exclusive,3
embrocate,undress,3
embroider,muffle,3
embroidered,unadorned,3
embroidery,black-and-white,3
embroilment,inaction,3
embryonic,allochthonous,3
emend,recede,3
emerald,grassless,3
emerge,disappear,3
emergence,disappearance,3
emergency,safety,3
emergent,uncharged,3
emeritus,dissociate,3
emery,unstrap,3
emetic,niceness,3
emigrant,accept,3
eminence,antapex,3
eminent,below,3
eminently,chronically,3
emir,slave,3
emissary,discharge,3
emission,charge,3
emollient,tightening,3
emote,refrain,3
emotion,inexperience,3
emotionalism,unemotionality,3
emotionalize,refrain,3
emotionless,hot,3
emotive,undemonstrative,3
empathetic,discordant,3
empathize,disagree,3
empathy,consanguinity,3
emperor,queen,3
emphasis,inattention,3
emphasize,discharge,3
emphatic,relative,3
emphatically,chronically,3
emphysema,hot,3
empire,adversary,3
empiricism,holism,3
emplacement,withdraw,3
employ,inactivity,3
emporium,uncooperative,3
empower,disarm,3
empowered,relative,3
emptying,ingress,3
emulate,differ,3
emulsion,positive,3
enact,refrain,3
enactment,refrain,3
enamel,black-and-white,3
enamor,repel,3
enamored,disenchanted,3
encapsulate,unbox,3
encase,unbox,3
enchanting,unappealing,3
enchantment,repulsion,3
enchantress,ugliness,3
enchased,uncarved,3
encircle,deny,3
encircled,unbelted,3
encirclement,exclusion,3
encircling,exclusive,3
enclave,unblock,3
enclose,deny,3
enclosing,exclusive,3
enclosure,unbox,3
encomium,disapproval,3
encompass,subtract,3
encore,complain,3
encounter,inaction,3
encroach,inappropriate,3
encroachment,efflux,3
encumber,subtract,3
encumbrance,unburden,3
encyclical,bear,3
encyclopedia,dissonance,3
encyclopedic,noncivilized,3
endear,repel,3
endearment,unhook,3
endeavor,refuse,3
ended,incomplete,3
endless,unarticulated,3
endlessly,measurably,3
endorse,refuse,3
endorsement,rejection,3
endorser,attacker,3
endow,disarm,3
endowment,inability,3
endpaper,front,3
endue,disarm,3
endurance,rejection,3
endure,recede,3
enduring,young,3
endways,mediate,3
enema,rehabilitate,3
energetically,passively,3
energizer,inhibitor,3
energizing,discouraging,3
energy,inactivity,3
enervate,sharpen,3
enervated,uncastrated,3
enfeeble,sharpen,3
enfeebled,undrained,3
enfold,unbox,3
enforcement,charge,3
engaged,unarmed,3
engaging,disagreeable,3
engender,bull,3
engine,inconvenience,3
engineer,refrain,3
engorge,unbolt,3
engorged,empty,3
engram,forget,3
engrave,disassemble,3
engraved,uncarved,3
engraving,concrete,3
engross,emit,3
engrossed,present,3
engrossing,unattractive,3
engulf,understock,3
engulfed,aground,3
enhance,decelerate,3
enhanced,basic,3
enhancement,deceleration,3
enigma,diffidence,3
enigmatic,unable,3
enjoin,depreciate,3
enjoyable,disagreeable,3
enjoyment,disadvantage,3
enlace,unbraid,3
enlarge,muffle,3
enlarged,contracted,3
enlargement,subtraction,3
enlighten,recede,3
enlightener,sink,3
enlistment,rejection,3
enmesh,emit,3
enmity,cooperation,3
ennoble,recede,3
ennui,cheerfulness,3
enormity,uncut,3
enormous,estimable,3
enough,scarcity,3
enquire,answer,3
enquirer,answer,3
enquiry,answer,3
enrage,asleep,3
enrapture,repel,3
enraptured,unawed,3
enravish,disenchant,3
enravished,unawed,3
enrichment,recede,3
enrobe,undress,3
enroll,dissociate,3
enrollment,rejection,3
ensconce,sighted,3
ensemble,simple,3
enshrine,curse,3
enshroud,sighted,3
ensign,unbutton,3
ensilage,starve,3
enslave,inappropriate,3
ensnare,disentangle,3
ensnarl,unburden,3
ensue,miss,3
ensuing,before,3
ensure,disarm,3
entail,disinherit,3
entailed,relative,3
entanglement,disassociation,3
entente,loose,3
entered,undocumented,3
enteric,oral,3
entering,exit,3
enterprise,refrain,3
entertain,deny,3
entertainment,discomfort,3
enthrall,emit,3
enthralled,unawed,3
enthralling,unappealing,3
enthusiasm,inactivity,3
enthusiast,bull,3
entice,repel,3
enticement,repulsion,3
enticing,unappealing,3
entire,relative,3
entirely,no,3
entirety,no,3
entitle,deny,3
entitled,unattributable,3
entity,nonbeing,3
entomb,free,3
entourage,nonattendance,3
entrain,disembark,3
entrance,bring-to,3
entranced,unawed,3
entrancing,unappealing,3
entrant,master,3
entrap,unburden,3
entrapment,repulsion,3
entreaty,disperse,3
entree,freeze,3
entrench,disarm,3
entrenchment,uncut,3
entrepreneur,terminal,3
entropy,order,3
entrust,discharge,3
entwine,unbraid,3
enumerate,drop-out,3
enumeration,preparation,3
enunciate,recede,3
enunciated,unarticulated,3
enunciation,reversal,3
envelop,sighted,3
envelope,medulla,3
enveloped,unarmored,3
envelopment,exclusion,3
envenom,reconcile,3
enviable,unacceptable,3
envious,uncomplaining,3
environment,foreground,3
environs,recede,3
envisage,deny,3
envision,plain,3
envisioning,misconception,3
envoy,discharge,3
envy,wish,3
eolith,natural-object,3
eon,rejuvenate,3
epaulet,unbar,3
ephemeral,eternal,3
epic,dramatic,3
epicure,professional,3
epicurean,professional,3
epidemiology,decontamination,3
epidermal,dark,3
epidermis,medulla,3
epigram,humility,3
epigrammatic,prolix,3
epigraph,rear,3
epilepsy,defend,3
epileptic,generative,3
epilogue,inconsequence,3
epiphany,disappearance,3
episcopal,unpriestly,3
episode,inaction,3
episodic,unbroken,3
epithet,bless,3
epitome,concrete,3
epitomize,concrete,3
epoch,rejuvenate,3
epochal,opposite,3
equable,discordant,3
equalize,skew,3
equalizing,unchangeable,3
equanimity,imbalance,3
equate,skew,3
equation,imbalance,3
equator,unbelt,3
equerry,girl,3
equestrian,nonruminant,3
equidistant,nonaligned,3
equilateral,unbalanced,3
equine,nonruminant,3
equip,disarm,3
equipage,disarmament,3
equipment,inability,3
equipoise,imbalance,3
equispaced,nonaligned,3
equivalent,discordant,3
equivocate,opposite,3
equivocation,unambiguity,3
era,rejuvenate,3
eradicate,establish,3
erasure,arrival,3
erato,misconception,3
ere,after,3
erebus,light,3
erection,descent,3
ergo,now,3
ermine,unbar,3
erode,emit,3
eroded,expanded,3
erogenous,homosexual,3
eros,there,3
erosion,increase,3
erotic,anaphrodisiac,3
eroticism,anaphrodisia,3
err,conform,3
errand,neglect,3
errant,incorrupt,3
errantry,straighten,3
errata,front,3
erratic,normal,3
erratum,success,3
erroneous,agnostic,3
error,athanasianism,3
ersatz,unaffected,3
erstwhile,modern,3
eruct,charge,3
erudite,noncivilized,3
erudition,narrow-mindedness,3
erupt,disappear,3
eruption,anticyclone,3
eruptive,cerebral,3
erwhelming,unprovocative,3
escalation,descent,3
escape,confront,3
escapism,repair,3
escapist,nonalcoholic,3
escarpment,gradual,3
eschatology,birth,3
eschew,consume,3
escort,miss,3
escutcheon,unbar,3
esoterica,simplicity,3
esp,question,3
especial,relative,3
especially,abstractly,3
espial,lose,3
espionage,leading,3
esplanade,contrasty,3
espousal,rejection,3
espouse,refuse,3
esprit,obtuseness,3
espy,miss,3
esquire,insulator,3
essay,recede,3
essence,natural-object,3
essentially,incompletely,3
establishment,mother,3
estate,private,3
esteemed,inconspicuous,3
ester,thin,3
estimate,depreciate,3
estimation,depreciation,3
estop,unbar,3
estrange,reconcile,3
estranged,attached,3
estuarine,terrestrial,3
estuary,disarm,3
etch,uncut,3
etched,unconfirmed,3
etching,unblock,3
eternally,never,3
eternity,hell,3
ethane,noncombustible,3
ether,antapex,3
ethereal,descending,3
etherealize,uncut,3
etherize,bring-to,3
ethics,unburden,3
ethnocentric,inclusive,3
ethos,uncharacteristic,3
ethyl,irregular,3
etiology,absolve,3
etiquette,incivility,3
etude,idle,3
eucharist,parasite,3
euchre,pro,3
eulogize,boo,3
eulogy,dishonor,3
eupeptic,dull,3
euphony,imbalance,3
euphuism,unaffectedness,3
eurasian,uncross,3
europe,disorient,3
eurythmics,imbalance,3
euterpe,misconception,3
evacuate,keep,3
evacuation,arrival,3
evacuee,accept,3
evade,consume,3
evaluate,depreciate,3
evaluation,depreciation,3
evanescent,unchangeable,3
evangelical,unchristian,3
evangelistic,unpriestly,3
evaporate,opaque,3
evaporation,increase,3
evasion,repair,3
evasive,unambiguous,3
evenhanded,unbalanced,3
evensong,dawn,3
event,refrain,3
eventide,dawn,3
eventual,opening,3
eventuality,inaptitude,3
eventually,inconclusively,3
everglade,top,3
everlasting,inconstant,3
evermore,never,3
everybody,private,3
everyday,unaccustomed,3
everyman,private,3
everyone,private,3
evict,bequeath,3
evidence,stranger,3
evident,opaque,3
evidential,relative,3
evidently,uncertainly,3
evil-minded,good,3
evildoing,virtuous,3
evince,disapprove,3
eviscerate,sharpen,3
evisceration,concentration,3
evocation,derequisition,3
evocative,meaningless,3
evoke,recede,3
evolve,recede,3
evolving,recede,3
ex,unbar,3
exacerbate,decelerate,3
exacerbation,deceleration,3
exacting,inaccurate,3
exaction,discharge,3
exaggerated,proportionate,3
exaggeration,keep,3
exalt,look-down-on,3
exaltation,recede,3
exalted,synthesis,3
exam,deaf,3
examination,synthesis,3
examine,synthesize,3
examining,synthetic,3
example,incaution,3
exasperate,calm,3
exasperated,unangry,3
exasperating,unprovocative,3
exasperation,calmness,3
excavate,interest,3
excavation,repair,3
exceed,worst,3
exceedingly,measurably,3
excel,worst,3
excellence,disagreeableness,3
except,blame,3
excepted,unchartered,3
excepting,unbar,3
exception,normality,3
exceptional,normal,3
exceptionally,chronically,3
excerpt,give,3
excess,indispensable,3
excessively,kindly,3
excessiveness,keep,3
exchange,reconcile,3
exchequer,imbalance,3
excise,unbar,3
excision,inclusion,3
excitement,inaction,3
exclaim,unbolt,3
exclamation,reversal,3
excluded,hopeful,3
excluding,unbar,3
exclusively,incompletely,3
exclusiveness,flatter,3
excogitate,forget,3
excoriate,defend,3
excrement,charge,3
excrete,charge,3
excretion,ingress,3
excretory,tight,3
excruciating,chronic,3
excruciatingly,kindly,3
exculpate,blame,3
exculpation,conviction,3
excursion,straighten,3
